repo,file_path,total_commits,commits_last_30d,commits_last_90d,days_since_last_change,unique_authors,top_owner_pct,avg_lines_added,avg_lines_deleted,max_lines_changed,bug_fix_count,bug_fix_rate,days_since_last_bugfix,file_age_days,avg_nloc,is_buggy
scikit-learn,sklearn/datasets/tests/data/openml/3/api-v1-jd-3.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/3/api-v1-jdf-3.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/3/api-v1-jdq-3.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/3/api-v1-json-data-3.json.gz,1,1,1,2817,1,1.0,0.0,0.0,0,1,1.0,2817,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/3/api-v1-json-data-features-3.json.gz,1,1,1,2817,1,1.0,0.0,0.0,0,1,1.0,2817,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/3/api-v1-json-data-qualities-3.json.gz,1,1,1,2705,1,1.0,0.0,0.0,0,1,1.0,2705,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/3/data-v1-dl-3.arff.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/3/data-v1-download-3.arff.gz,1,1,1,2817,1,1.0,0.0,0.0,0,1,1.0,2817,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40589/api-v1-jd-40589.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40589/api-v1-jdf-40589.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40589/api-v1-jdl-dn-emotions-l-2-dv-3.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40589/api-v1-jdl-dn-emotions-l-2-s-act-.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40589/api-v1-jdq-40589.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40589/api-v1-json-data-40589.json.gz,2,1,1,2221,2,0.5,0.0,0.0,0,0,0.0,9999,674,,0
scikit-learn,sklearn/datasets/tests/data/openml/40589/api-v1-json-data-features-40589.json.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40589/api-v1-json-data-list-data_name-emotions-limit-2-data_version-3.json.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40589/api-v1-json-data-list-data_name-emotions-limit-2-status-active-.json.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40589/api-v1-json-data-qualities-40589.json.gz,1,1,1,2705,1,1.0,0.0,0.0,0,1,1.0,2705,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40589/data-v1-dl-4644182.arff.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40589/data-v1-download-4644182.arff.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40589/data.arff.gz,1,1,1,2902,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40589/data_description.json.gz,1,1,1,2902,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40589/data_features.json.gz,1,1,1,2902,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40589/data_list__emotions_3_active.json.gz,2,2,2,2901,2,0.5,0.0,0.0,0,0,0.0,9999,1,,0
scikit-learn,sklearn/datasets/tests/data/openml/40589/data_list__emotions_None_active.json.gz,2,2,2,2901,2,0.5,0.0,0.0,0,0,0.0,9999,1,,0
scikit-learn,sklearn/datasets/tests/data/openml/40675/api-v1-jd-40675.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40675/api-v1-jdf-40675.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40675/api-v1-jdl-dn-glass2-l-2-dv-1-s-dact.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40675/api-v1-jdl-dn-glass2-l-2-dv-1.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40675/api-v1-jdl-dn-glass2-l-2-s-act-.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40675/api-v1-jdq-40675.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40675/api-v1-json-data-40675.json.gz,2,1,1,2221,2,0.5,0.0,0.0,0,0,0.0,9999,674,,0
scikit-learn,sklearn/datasets/tests/data/openml/40675/api-v1-json-data-features-40675.json.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40675/api-v1-json-data-list-data_name-glass2-limit-2-data_version-1-status-deactivated.json.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40675/api-v1-json-data-list-data_name-glass2-limit-2-data_version-1.json.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40675/api-v1-json-data-list-data_name-glass2-limit-2-status-active-.json.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40675/api-v1-json-data-qualities-40675.json.gz,1,1,1,2705,1,1.0,0.0,0.0,0,1,1.0,2705,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40675/data-v1-dl-4965250.arff.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40675/data-v1-download-4965250.arff.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40675/data.arff.gz,1,1,1,2902,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40675/data_description.json.gz,1,1,1,2902,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40675/data_features.json.gz,1,1,1,2902,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40675/data_list__glass2_1_active.json.gz,1,1,1,2902,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40675/data_list__glass2_1_deactivated.json.gz,2,2,2,2901,2,0.5,0.0,0.0,0,0,0.0,9999,1,,0
scikit-learn,sklearn/datasets/tests/data/openml/40675/data_list__glass2_None_active.json.gz,1,1,1,2902,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40945/api-v1-jd-40945.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40945/api-v1-jdf-40945.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40945/api-v1-jdq-40945.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40945/api-v1-json-data-40945.json.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40945/api-v1-json-data-features-40945.json.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40945/api-v1-json-data-qualities-40945.json.gz,1,1,1,2570,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40945/data-v1-dl-16826755.arff.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40945/data-v1-download-16826755.arff.gz,1,1,1,2570,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40945/data.arff.gz,2,2,2,2896,2,0.5,0.0,0.0,0,0,0.0,9999,6,,0
scikit-learn,sklearn/datasets/tests/data/openml/40945/data_description.json.gz,1,1,1,2902,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40945/data_features.json.gz,1,1,1,2902,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40945/data_list__titanic_1_active.json.gz,2,2,2,2896,2,0.5,0.0,0.0,0,0,0.0,9999,6,,0
scikit-learn,sklearn/datasets/tests/data/openml/40966/api-v1-jd-40966.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40966/api-v1-jdf-40966.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40966/api-v1-jdl-dn-miceprotein-l-2-dv-4.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40966/api-v1-jdl-dn-miceprotein-l-2-s-act-.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40966/api-v1-jdq-40966.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40966/api-v1-json-data-40966.json.gz,2,1,1,2221,2,0.5,0.0,0.0,0,0,0.0,9999,674,,0
scikit-learn,sklearn/datasets/tests/data/openml/40966/api-v1-json-data-features-40966.json.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40966/api-v1-json-data-list-data_name-miceprotein-limit-2-data_version-4.json.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40966/api-v1-json-data-list-data_name-miceprotein-limit-2-status-active-.json.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40966/api-v1-json-data-qualities-40966.json.gz,1,1,1,2705,1,1.0,0.0,0.0,0,1,1.0,2705,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40966/data-v1-dl-17928620.arff.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/40966/data-v1-download-17928620.arff.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40966/data.arff.gz,1,1,1,2902,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40966/data_description.json.gz,1,1,1,2902,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40966/data_features.json.gz,1,1,1,2902,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/40966/data_list__miceprotein_4_active.json.gz,2,2,2,2901,2,0.5,0.0,0.0,0,0,0.0,9999,1,,0
scikit-learn,sklearn/datasets/tests/data/openml/40966/data_list__miceprotein_None_active.json.gz,2,2,2,2901,2,0.5,0.0,0.0,0,0,0.0,9999,1,,0
scikit-learn,sklearn/datasets/tests/data/openml/42585/api-v1-jd-42585.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/42585/api-v1-jdf-42585.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/42585/api-v1-jdq-42585.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/42585/api-v1-json-data-42585.json.gz,1,1,1,1996,1,1.0,0.0,0.0,0,1,1.0,1996,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/42585/api-v1-json-data-features-42585.json.gz,1,1,1,1996,1,1.0,0.0,0.0,0,1,1.0,1996,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/42585/api-v1-json-data-qualities-42585.json.gz,1,1,1,1996,1,1.0,0.0,0.0,0,1,1.0,1996,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/42585/data-v1-dl-21854866.arff.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/42585/data-v1-download-21854866.arff.gz,1,1,1,1996,1,1.0,0.0,0.0,0,1,1.0,1996,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/561/api-v1-jd-561.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/561/api-v1-jdf-561.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/561/api-v1-jdl-dn-cpu-l-2-dv-1.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/561/api-v1-jdl-dn-cpu-l-2-s-act-.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/561/api-v1-jdq-561.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/561/api-v1-json-data-561.json.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/561/api-v1-json-data-features-561.json.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/561/api-v1-json-data-list-data_name-cpu-limit-2-data_version-1.json.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/561/api-v1-json-data-list-data_name-cpu-limit-2-status-active-.json.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/561/api-v1-json-data-qualities-561.json.gz,1,1,1,2705,1,1.0,0.0,0.0,0,1,1.0,2705,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/561/data-v1-dl-52739.arff.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/561/data-v1-download-52739.arff.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/561/data.arff.gz,1,1,1,2902,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/561/data_description.json.gz,1,1,1,2902,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/561/data_features.json.gz,1,1,1,2902,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/561/data_list__cpu_1_active.json.gz,2,2,2,2901,2,0.5,0.0,0.0,0,0,0.0,9999,1,,0
scikit-learn,sklearn/datasets/tests/data/openml/561/data_list__cpu_None_active.json.gz,2,2,2,2901,2,0.5,0.0,0.0,0,0,0.0,9999,1,,0
scikit-learn,sklearn/datasets/tests/data/openml/61/api-v1-jd-61.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/61/api-v1-jdf-61.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/61/api-v1-jdl-dn-iris-l-2-dv-1.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/61/api-v1-jdl-dn-iris-l-2-s-act-.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/61/api-v1-jdq-61.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/61/api-v1-json-data-61.json.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/61/api-v1-json-data-features-61.json.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/61/api-v1-json-data-list-data_name-iris-limit-2-data_version-1.json.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/61/api-v1-json-data-list-data_name-iris-limit-2-status-active-.json.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/61/api-v1-json-data-qualities-61.json.gz,1,1,1,2705,1,1.0,0.0,0.0,0,1,1.0,2705,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/61/data-v1-dl-61.arff.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/61/data-v1-download-61.arff.gz,1,1,1,2896,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/61/data.arff.gz,1,1,1,2902,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/61/data_description.json.gz,1,1,1,2902,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/61/data_features.json.gz,1,1,1,2902,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/61/data_list__iris_1_active.json.gz,2,2,2,2901,2,0.5,0.0,0.0,0,0,0.0,9999,1,,0
scikit-learn,sklearn/datasets/tests/data/openml/61/data_list__iris_None_active.json.gz,2,2,2,2901,2,0.5,0.0,0.0,0,0,0.0,9999,1,,0
scikit-learn,sklearn/datasets/tests/data/openml/62/api-v1-jd-62.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/62/api-v1-jdf-62.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/62/api-v1-jdq-62.json.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/62/api-v1-json-data-62.json.gz,1,1,1,2538,1,1.0,0.0,0.0,0,1,1.0,2538,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/62/api-v1-json-data-features-62.json.gz,1,1,1,2538,1,1.0,0.0,0.0,0,1,1.0,2538,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/62/api-v1-json-data-qualities-62.json.gz,1,1,1,2538,1,1.0,0.0,0.0,0,1,1.0,2538,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/62/data-v1-dl-52352.arff.gz,1,1,1,1870,1,1.0,0.0,0.0,0,1,1.0,1870,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/62/data-v1-download-52352.arff.gz,1,1,1,2538,1,1.0,0.0,0.0,0,1,1.0,2538,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/__init__.py,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_1/__init__.py,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_1/api-v1-jd-1.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_1/api-v1-jdf-1.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_1/api-v1-jdq-1.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_1/data-v1-dl-1.arff.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_1119/__init__.py,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_1119/api-v1-jd-1119.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_1119/api-v1-jdf-1119.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_1119/api-v1-jdl-dn-adult-census-l-2-dv-1.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_1119/api-v1-jdl-dn-adult-census-l-2-s-act-.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_1119/api-v1-jdq-1119.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_1119/data-v1-dl-54002.arff.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_1590/__init__.py,1,1,1,1290,1,1.0,0.0,0.0,0,1,1.0,1290,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/id_1590/api-v1-jd-1590.json.gz,1,1,1,1290,1,1.0,0.0,0.0,0,1,1.0,1290,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/id_1590/api-v1-jdf-1590.json.gz,1,1,1,1290,1,1.0,0.0,0.0,0,1,1.0,1290,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/id_1590/api-v1-jdq-1590.json.gz,1,1,1,1290,1,1.0,0.0,0.0,0,1,1.0,1290,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/id_1590/data-v1-dl-1595261.arff.gz,1,1,1,1290,1,1.0,0.0,0.0,0,1,1.0,1290,0,,1
scikit-learn,sklearn/datasets/tests/data/openml/id_2/__init__.py,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_2/api-v1-jd-2.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_2/api-v1-jdf-2.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_2/api-v1-jdl-dn-anneal-l-2-dv-1.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_2/api-v1-jdl-dn-anneal-l-2-s-act-.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_2/api-v1-jdq-2.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_2/data-v1-dl-1666876.arff.gz,2,1,1,515,2,0.5,0.0,0.0,0,0,0.0,9999,1309,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_292/__init__.py,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_292/api-v1-jd-292.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_292/api-v1-jd-40981.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_292/api-v1-jdf-292.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_292/api-v1-jdf-40981.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_292/api-v1-jdl-dn-australian-l-2-dv-1-s-dact.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_292/api-v1-jdl-dn-australian-l-2-dv-1.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_292/api-v1-jdl-dn-australian-l-2-s-act-.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_292/data-v1-dl-49822.arff.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_3/__init__.py,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_3/api-v1-jd-3.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_3/api-v1-jdf-3.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_3/api-v1-jdq-3.json.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_3/data-v1-dl-3.arff.gz,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
scikit-learn,sklearn/datasets/tests/data/openml/id_40589/__init__.py,1,1,1,1825,1,1.0,0.0,0.0,0,0,0.0,9999,0,,0
